image,prompt,path
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000875.png,Add a book,000875_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000875.png,Add a bag,000875_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000875.png,Add a shoes,000875_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000875.png,Add a pencil,000875_pencil.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000875.png,Add a cat,000875_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000875.png,Add a computer,000875_computer.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000896.png,Add a apple,000896_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000896.png,Add a cake,000896_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000896.png,Add a cup,000896_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000896.png,Add a plate,000896_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000896.png,Add a vase,000896_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000896.png,Add a stool,000896_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000896.png,Add a lamp,000896_lamp.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000896.png,Add a book,000896_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000896.png,Add a bag,000896_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000896.png,Add a shoes,000896_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000896.png,Add a pencil,000896_pencil.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000896.png,Add a cat,000896_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000896.png,Add a computer,000896_computer.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000910.png,Add a stool,000910_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000910.png,Add a painting,000910_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000910.png,Add a book,000910_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000910.png,Add a bag,000910_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000910.png,Add a cushion,000910_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000910.png,Add a shoes,000910_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000910.png,Add a cat,000910_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000917.png,Add a cup,000917_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000917.png,Add a vase,000917_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000917.png,Add a stool,000917_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000917.png,Add a painting,000917_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000917.png,Add a lamp,000917_lamp.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000917.png,Add a book,000917_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000917.png,Add a bag,000917_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000917.png,Add a cushion,000917_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000917.png,Add a shoes,000917_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000917.png,Add a cat,000917_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000924.png,Add a cup,000924_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000924.png,Add a vase,000924_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000924.png,Add a stool,000924_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000924.png,Add a painting,000924_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000924.png,Add a lamp,000924_lamp.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000924.png,Add a book,000924_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000924.png,Add a bag,000924_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000924.png,Add a cushion,000924_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000924.png,Add a shoes,000924_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000924.png,Add a cat,000924_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000945.png,Add a cup,000945_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000945.png,Add a vase,000945_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000945.png,Add a stool,000945_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000945.png,Add a painting,000945_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000945.png,Add a lamp,000945_lamp.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000945.png,Add a book,000945_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000945.png,Add a bag,000945_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000945.png,Add a cushion,000945_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000945.png,Add a shoes,000945_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000945.png,Add a cat,000945_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000952.png,Add a stool,000952_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000952.png,Add a painting,000952_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000952.png,Add a book,000952_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000952.png,Add a bag,000952_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000952.png,Add a cushion,000952_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000952.png,Add a shoes,000952_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000952.png,Add a cat,000952_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000980.png,Add a painting,000980_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000980.png,Add a bag,000980_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000980.png,Add a cushion,000980_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/000980.png,Add a cat,000980_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001001.png,Add a stool,001001_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001001.png,Add a painting,001001_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001001.png,Add a book,001001_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001001.png,Add a bag,001001_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001001.png,Add a cushion,001001_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001001.png,Add a shoes,001001_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001001.png,Add a cat,001001_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001008.png,Add a vase,001008_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001008.png,Add a stool,001008_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001008.png,Add a painting,001008_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001008.png,Add a bag,001008_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001008.png,Add a cushion,001008_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001008.png,Add a shoes,001008_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001008.png,Add a cat,001008_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001015.png,Add a apple,001015_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001015.png,Add a cake,001015_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001015.png,Add a cup,001015_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001015.png,Add a plate,001015_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001015.png,Add a vase,001015_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001015.png,Add a stool,001015_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001015.png,Add a painting,001015_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001015.png,Add a lamp,001015_lamp.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001015.png,Add a book,001015_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001015.png,Add a bag,001015_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001015.png,Add a shoes,001015_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001015.png,Add a cat,001015_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001022.png,Add a apple,001022_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001022.png,Add a cake,001022_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001022.png,Add a cup,001022_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001022.png,Add a plate,001022_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001022.png,Add a vase,001022_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001022.png,Add a stool,001022_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001022.png,Add a painting,001022_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001022.png,Add a lamp,001022_lamp.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001022.png,Add a bag,001022_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001022.png,Add a cushion,001022_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001022.png,Add a shoes,001022_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001022.png,Add a computer,001022_computer.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001029.png,Add a apple,001029_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001029.png,Add a cake,001029_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001029.png,Add a cup,001029_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001029.png,Add a plate,001029_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001029.png,Add a vase,001029_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001029.png,Add a stool,001029_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001029.png,Add a painting,001029_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001029.png,Add a lamp,001029_lamp.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001029.png,Add a book,001029_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001029.png,Add a bag,001029_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001029.png,Add a cushion,001029_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001029.png,Add a shoes,001029_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001029.png,Add a pencil,001029_pencil.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001029.png,Add a cat,001029_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001057.png,Add a stool,001057_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001057.png,Add a painting,001057_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001057.png,Add a bag,001057_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001057.png,Add a cushion,001057_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001057.png,Add a shoes,001057_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001057.png,Add a cat,001057_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001064.png,Add a apple,001064_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001064.png,Add a cake,001064_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001064.png,Add a cup,001064_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001064.png,Add a plate,001064_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001064.png,Add a vase,001064_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001064.png,Add a stool,001064_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001064.png,Add a painting,001064_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001064.png,Add a book,001064_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001064.png,Add a bag,001064_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001064.png,Add a cushion,001064_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001064.png,Add a shoes,001064_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001064.png,Add a pencil,001064_pencil.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001064.png,Add a cat,001064_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001071.png,Add a stool,001071_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001071.png,Add a painting,001071_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001071.png,Add a bag,001071_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001071.png,Add a cushion,001071_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001071.png,Add a shoes,001071_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001071.png,Add a cat,001071_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001092.png,Add a vase,001092_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001092.png,Add a stool,001092_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001092.png,Add a painting,001092_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001092.png,Add a lamp,001092_lamp.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001092.png,Add a book,001092_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001092.png,Add a bag,001092_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001092.png,Add a cushion,001092_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001092.png,Add a shoes,001092_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001092.png,Add a cat,001092_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001099.png,Add a stool,001099_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001099.png,Add a painting,001099_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001099.png,Add a book,001099_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001099.png,Add a bag,001099_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001099.png,Add a cushion,001099_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001099.png,Add a shoes,001099_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001099.png,Add a cat,001099_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001113.png,Add a apple,001113_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001113.png,Add a cake,001113_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001113.png,Add a cup,001113_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001113.png,Add a plate,001113_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001113.png,Add a vase,001113_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001113.png,Add a stool,001113_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001113.png,Add a painting,001113_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001113.png,Add a lamp,001113_lamp.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001113.png,Add a book,001113_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001113.png,Add a bag,001113_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001113.png,Add a shoes,001113_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001113.png,Add a cat,001113_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001127.png,Add a stool,001127_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001127.png,Add a painting,001127_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001127.png,Add a bag,001127_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001127.png,Add a cushion,001127_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001127.png,Add a shoes,001127_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001127.png,Add a cat,001127_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001148.png,Add a cup,001148_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001148.png,Add a vase,001148_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001148.png,Add a stool,001148_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001148.png,Add a painting,001148_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001148.png,Add a lamp,001148_lamp.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001148.png,Add a bag,001148_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001148.png,Add a cushion,001148_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001148.png,Add a shoes,001148_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001148.png,Add a cat,001148_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001169.png,Add a cushion,001169_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001169.png,Add a cat,001169_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001176.png,Add a apple,001176_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001176.png,Add a cup,001176_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001176.png,Add a vase,001176_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001176.png,Add a stool,001176_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001176.png,Add a painting,001176_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001176.png,Add a lamp,001176_lamp.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001176.png,Add a book,001176_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001176.png,Add a bag,001176_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001176.png,Add a cushion,001176_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001176.png,Add a shoes,001176_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001176.png,Add a cat,001176_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001183.png,Add a apple,001183_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001183.png,Add a cake,001183_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001183.png,Add a cup,001183_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001183.png,Add a plate,001183_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001183.png,Add a vase,001183_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001183.png,Add a stool,001183_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001183.png,Add a painting,001183_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001183.png,Add a lamp,001183_lamp.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001183.png,Add a bag,001183_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001183.png,Add a cushion,001183_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001183.png,Add a shoes,001183_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001183.png,Add a cat,001183_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001190.png,Add a apple,001190_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001190.png,Add a cup,001190_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001190.png,Add a vase,001190_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001190.png,Add a painting,001190_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001190.png,Add a lamp,001190_lamp.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001190.png,Add a book,001190_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001190.png,Add a bag,001190_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001190.png,Add a cushion,001190_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001190.png,Add a cat,001190_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001204.png,Add a apple,001204_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001204.png,Add a cake,001204_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001204.png,Add a cup,001204_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001204.png,Add a plate,001204_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001204.png,Add a vase,001204_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001204.png,Add a stool,001204_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001204.png,Add a book,001204_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001204.png,Add a cushion,001204_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001204.png,Add a cat,001204_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001211.png,Add a apple,001211_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001211.png,Add a cake,001211_cake.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001211.png,Add a cup,001211_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001211.png,Add a plate,001211_plate.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001211.png,Add a vase,001211_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001211.png,Add a painting,001211_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001211.png,Add a book,001211_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001211.png,Add a bag,001211_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001211.png,Add a cushion,001211_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001211.png,Add a shoes,001211_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001211.png,Add a pencil,001211_pencil.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001211.png,Add a cat,001211_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001218.png,Add a apple,001218_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001218.png,Add a cup,001218_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001218.png,Add a vase,001218_vase.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001218.png,Add a stool,001218_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001218.png,Add a painting,001218_painting.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001218.png,Add a book,001218_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001218.png,Add a bag,001218_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001218.png,Add a shoes,001218_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001218.png,Add a cat,001218_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001225.png,Add a apple,001225_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001225.png,Add a cup,001225_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001225.png,Add a stool,001225_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001225.png,Add a book,001225_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001225.png,Add a bag,001225_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001225.png,Add a cushion,001225_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001225.png,Add a shoes,001225_shoes.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001225.png,Add a cat,001225_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001239.png,Add a apple,001239_apple.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001239.png,Add a cup,001239_cup.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001239.png,Add a book,001239_book.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001239.png,Add a bag,001239_bag.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001239.png,Add a cushion,001239_cushion.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001239.png,Add a cat,001239_cat.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001246.png,Add a stool,001246_stool.png
https://raw.githubusercontent.com/asharma381/cs291I/main/backend/original_images/001246.png,Add a book,001246_book.png
